ratio 1,ratio 2,key,in_g_vs_s,p_value_g_vs_s,statistic_g_vs_s,in_h_vs_s,p_value_h_vs_s,statistic_h_vs_s,in_h_vs_g,p_value_h_vs_g,statistic_h_vs_g,presence_count
nd_ca,si_ca,nd_ca||si_ca,True,8.783721513995612e-08,0.0472712669996057,False,,,False,,,1
cr_cu,nd_ca,cr_cu||nd_ca,True,8.84171275990727e-08,0.0479586529086093,False,,,False,,,1
sc_v,cr_si,sc_v||cr_si,True,8.856462869894063e-08,0.0339584423895169,True,4.75225074331852e-06,0.0236666087899773,False,,,2
ti_mn,na_mn,ti_mn||na_mn,True,9.065483541029565e-08,0.0312711993010113,False,,,True,8.704894455621019e-38,0.0372140341227186,2
na_mn,nd_zn,na_mn||nd_zn,True,9.08797107946255e-08,0.0542033116928934,False,,,True,7.16317963096385e-32,0.0436568780297122,2
v_ti,si_v,v_ti||si_v,True,9.17065095969832e-08,0.0261622655478889,True,9.771959511681311e-07,0.0231665830573115,False,,,2
k_nd,sc_nd,k_nd||sc_nd,True,9.244404295435521e-08,0.0646206586935377,False,,,False,,,1
mn_cu,si_mn,mn_cu||si_mn,True,9.32423820614931e-08,0.0293413019226313,False,,,True,2.1212983325716385e-27,0.023093590920904,2
cr_na,co_si,cr_na||co_si,True,9.362475191358287e-08,0.0271312537994367,False,,,True,2.9051378341358593e-40,0.0357893938617723,2
cr_y,co_y,cr_y||co_y,True,9.36321788348541e-08,0.0399557996925018,False,,,False,,,1
si_ca,cr_si,si_ca||cr_si,True,9.389011641704227e-08,0.0265259189040592,False,,,False,,,1
sc_ba,si_nd,sc_ba||si_nd,True,9.642790527179088e-08,0.0523408486316666,False,,,False,,,1
k_na,sc_nd,k_na||sc_nd,True,9.732602260726727e-08,0.0461185475042604,True,0.0005421852565324,0.0179995498515839,True,4.535495999825929e-28,0.0346958938039498,3
nd_zn,si_v,nd_zn||si_v,True,9.8613656364554e-08,0.0541046987919083,False,,,False,,,1
si_v,k_nd,si_v||k_nd,True,9.886404552997017e-08,0.0500346316445525,False,,,False,,,1
nd_na,co_na,nd_na||co_na,True,9.964691716875297e-08,0.0538662182905812,False,,,True,3.011755841175875e-38,0.0601650130873472,2
nd_ba,cr_si,nd_ba||cr_si,True,9.975456500069208e-08,0.04250536421334,False,,,True,7.261294754412277e-31,0.0349402444261712,2
nd_ti,cr_ti,nd_ti||cr_ti,True,9.977774228141809e-08,0.0439558923754552,False,,,False,,,1
sc_ni,si_v,sc_ni||si_v,True,9.981209101411249e-08,0.0252962738296984,True,2.3269150719947934e-07,0.0235909003464984,False,,,2
y_cu,nd_ca,y_cu||nd_ca,True,1.0022690215927282e-07,0.0512985103570387,False,,,False,,,1
na_cu,nd_na,na_cu||nd_na,True,1.0139850478131225e-07,0.0525289315480174,False,,,True,1.1267647878166712e-36,0.055198411341117,2
nd_ca,ni_ti,nd_ca||ni_ti,True,1.022660762549753e-07,0.0473994591222933,False,,,False,,,1
na_ni,nd_na,na_ni||nd_na,True,1.0279760127017165e-07,0.0546457124135803,False,,,True,2.1622667152976265e-39,0.0627183158408112,2
cr_cu,y_mn,cr_cu||y_mn,True,1.0330519305626634e-07,0.036153324209284,False,,,True,1.0347350721667143e-27,0.0288476384778272,2
nd_na,sc_k,nd_na||sc_k,True,1.03533794804111e-07,0.0530180934965034,False,,,True,7.499369605668184e-36,0.0538228602104288,2
cr_v,nd_na,cr_v||nd_na,True,1.037787733870805e-07,0.0531173635288753,False,,,True,2.2102629530421045e-37,0.0565618002926315,2
y_mn,v_mn,y_mn||v_mn,True,1.0471217870711687e-07,0.0365944719360961,False,,,False,,,1
v_y,co_si,v_y||co_si,True,1.0487331586836245e-07,0.031995296514722,False,,,False,,,1
si_mn,co_sc,si_mn||co_sc,True,1.0536163585149453e-07,0.0281100646887756,True,6.240876728861455e-05,0.0153581362836336,False,,,2
ti_cu,nd_ca,ti_cu||nd_ca,True,1.0595896405707315e-07,0.0470014839018621,False,,,False,,,1
k_v,sc_nd,k_v||sc_nd,True,1.0611078201330746e-07,0.0467574920301344,True,0.0006206666179809,0.016909494491452,False,,,2
nd_ni,nd_na,nd_ni||nd_na,True,1.0727891335047197e-07,0.0675485799924954,False,,,True,5.1743999394239713e-33,0.0614514325196378,2
cr_si,co_sc,cr_si||co_sc,True,1.0739014234007721e-07,0.0277777035379786,True,3.831372063879807e-05,0.015790793647416,False,,,2
v_ca,na_mn,v_ca||na_mn,True,1.0779903367584297e-07,0.0299445427430332,True,0.0001812357422806,0.0173801230197754,True,2.6174252381038416e-35,0.0351871348078824,3
si_mn,co_mn,si_mn||co_mn,True,1.082285004724023e-07,0.029309743705337,False,,,False,,,1
nd_ca,co_cr,nd_ca||co_cr,True,1.0860330033550113e-07,0.046727885469813,False,,,False,,,1
si_mn,k_mn,si_mn||k_mn,True,1.0909185806021721e-07,0.0318889979206955,False,,,False,,,1
v_mn,nd_na,v_mn||nd_na,True,1.0946640871383387e-07,0.0525302056699003,False,,,True,1.864151150475137e-38,0.0578907311516341,2
ni_mn,nd_ti,ni_mn||nd_ti,True,1.0971042404628194e-07,0.0432137099323122,False,,,False,,,1
nd_ca,co_sc,nd_ca||co_sc,True,1.0988320758461105e-07,0.0468393873189719,True,0.0003167439452721,0.0179050614809016,False,,,2
na_mn,k_nd,na_mn||k_nd,True,1.1036275788667785e-07,0.0495058074333172,False,,,True,1.8181266282102067e-30,0.0391206200598067,2
v_ni,si_v,v_ni||si_v,True,1.1107660158984933e-07,0.0239446666729285,True,8.509002975276068e-06,0.017210882598062,False,,,2
nd_cu,sc_nd,nd_cu||sc_nd,True,1.116916351396851e-07,0.066651013911892,False,,,False,,,1
y_mn,sc_si,y_mn||sc_si,True,1.1260907936214345e-07,0.0357364799816153,False,,,False,,,1
y_ca,nd_ca,y_ca||nd_ca,True,1.1264538575974614e-07,0.048752822446121,False,,,False,,,1
v_y,co_nd,v_y||co_nd,True,1.1274361168404661e-07,0.04859734089534,False,,,False,,,1
y_mn,zn_ni,y_mn||zn_ni,True,1.1352543332862823e-07,0.0373204491401903,False,,,False,,,1
nd_na,sc_si,nd_na||sc_si,True,1.1373795136894213e-07,0.0533935600282906,False,,,True,2.330700208472155e-36,0.0556283171598938,2
nd_ca,sc_ti,nd_ca||sc_ti,True,1.1427204974050407e-07,0.0465092584107978,False,,,False,,,1
co_nd,cr_si,co_nd||cr_si,True,1.1491337500558393e-07,0.0472761348542931,False,,,True,7.3631775701901e-27,0.0328426766147078,2
nd_ti,sc_ni,nd_ti||sc_ni,True,1.1609030655706661e-07,0.042845668461303,False,,,False,,,1
ti_mn,cr_na,ti_mn||cr_na,True,1.161193077040228e-07,0.0277756107712932,False,,,True,2.8126415773348905e-42,0.0386208238273165,2
nd_ti,na_v,nd_ti||na_v,True,1.1817949700433264e-07,0.0441668883371341,False,,,False,,,1
co_cu,nd_ca,co_cu||nd_ca,True,1.185027690712567e-07,0.0460238877268103,False,,,False,,,1
sc_mn,v_y,sc_mn||v_y,True,1.192332919072011e-07,0.0362418368085503,True,0.0004440000667251,0.0144388303270104,False,,,2
cr_ti,v_y,cr_ti||v_y,True,1.1944312166645882e-07,0.0319934096261529,False,,,False,,,1
k_cu,sc_nd,k_cu||sc_nd,True,1.209909546849471e-07,0.047347141169305,True,0.0004976123107936,0.0184799007574093,False,,,2
y_ti,si_v,y_ti||si_v,True,1.2177524758121308e-07,0.0288574426533573,False,,,False,,,1
mn_cu,si_v,mn_cu||si_v,True,1.221770113593927e-07,0.0263698117009245,True,0.0001079926883266,0.014377048023878,False,,,2
nd_cu,v_y,nd_cu||v_y,True,1.225055863326404e-07,0.0564366799967768,False,,,False,,,1
v_zn,sc_nd,v_zn||sc_nd,True,1.232081887469972e-07,0.0460912950902601,False,,,False,,,1
nd_zn,nd_na,nd_zn||nd_na,True,1.2361181224415374e-07,0.0698845612854889,False,,,True,6.154188846432011e-31,0.0568912187571922,2
na_y,nd_na,na_y||nd_na,True,1.2504302239654114e-07,0.0547377946973519,False,,,True,1.009858729308662e-32,0.0519453843331942,2
nd_ca,v_ni,nd_ca||v_ni,True,1.2519402404536392e-07,0.0463398336254159,False,,,False,,,1
nd_ca,co_ti,nd_ca||co_ti,True,1.2541545283188277e-07,0.046292416284875,False,,,False,,,1
na_mn,sc_mn,na_mn||sc_mn,True,1.2591376588368e-07,0.0336740628801671,False,,,True,2.05596630597847e-34,0.0347189746517424,2
nd_na,k_nd,nd_na||k_nd,True,1.2617005709177877e-07,0.0668105172771055,False,,,True,4.505309679334454e-31,0.0549986007269926,2
sc_mn,ni_y,sc_mn||ni_y,True,1.265462440150616e-07,0.0325503357608102,False,,,False,,,1
k_ca,y_mn,k_ca||y_mn,True,1.266563775356441e-07,0.0345843296416619,False,,,False,,,1
y_mn,sc_k,y_mn||sc_k,True,1.281075804074577e-07,0.034170121365042,False,,,False,,,1
ni_y,co_si,ni_y||co_si,True,1.282996513471721e-07,0.0273188477664978,False,,,False,,,1
na_ca,nd_na,na_ca||nd_na,True,1.288494820967581e-07,0.0532394281552043,False,,,True,9.57852678533487e-41,0.0670413609855518,2
v_cu,nd_ca,v_cu||nd_ca,True,1.2959715535344093e-07,0.0469236156069564,False,,,False,,,1
nd_ca,sc_y,nd_ca||sc_y,True,1.3034646211244746e-07,0.0463184485314272,False,,,False,,,1
si_v,nd_ba,si_v||nd_ba,True,1.3042825881996137e-07,0.0414871352896865,False,,,True,1.330545405812907e-26,0.0291599980380103,2
sc_mn,cr_na,sc_mn||cr_na,True,1.304631913025636e-07,0.0314715739295807,False,,,True,4.846075511620074e-37,0.0353288949739393,2
nd_ni,cr_na,nd_ni||cr_na,True,1.3070381833565992e-07,0.0434923096664256,False,,,True,7.798156982768223e-38,0.0470528867238751,2
nd_ti,nd_ba,nd_ti||nd_ba,True,1.308727071922347e-07,0.0523935199371427,False,,,True,5.984449075960481e-29,0.0395253494264346,2
ni_y,k_nd,ni_y||k_nd,True,1.3111029461290332e-07,0.0480837536556168,False,,,False,,,1
si_ca,si_v,si_ca||si_v,True,1.311816150095216e-07,0.0235678669600075,True,4.75886650983236e-05,0.0145396791351742,False,,,2
v_cu,y_mn,v_cu||y_mn,True,1.3130024167576576e-07,0.0367586619276422,False,,,False,,,1
ba_ti,si_nd,ba_ti||si_nd,True,1.3137530880397948e-07,0.050754187179932,False,,,False,,,1
nd_ca,na_ti,nd_ca||na_ti,True,1.3271336884139765e-07,0.0462645125417041,False,,,True,4.630388762015145e-25,0.0298086510176131,2
co_y,nd_ni,co_y||nd_ni,True,1.327544216190362e-07,0.0443087976874143,False,,,False,,,1
nd_ca,na_ni,nd_ca||na_ni,True,1.328552785121548e-07,0.0461091253733886,False,,,False,,,1
nd_ni,si_ni,nd_ni||si_ni,True,1.3309789583947806e-07,0.0424655716740411,False,,,False,,,1
nd_na,si_na,nd_na||si_na,True,1.3644788182872364e-07,0.0525918786527357,False,,,True,2.7844555147717008e-36,0.0570189789827837,2
na_cu,y_mn,na_cu||y_mn,True,1.385369875209657e-07,0.037623247744904,False,,,False,,,1
sc_cu,nd_na,sc_cu||nd_na,True,1.388795818238023e-07,0.0547358439147693,False,,,True,1.345269338747892e-34,0.0555718784459323,2
co_ba,si_nd,co_ba||si_nd,True,1.4019265816352005e-07,0.0514482918871263,False,,,False,,,1
cr_y,si_na,cr_y||si_na,True,1.4064841111483457e-07,0.0316369022689124,False,,,True,4.9424572562755644e-26,0.0247713778820589,2
nd_ca,ba_y,nd_ca||ba_y,True,1.4194283025633666e-07,0.0480152634070618,False,,,False,,,1
nd_ca,co_na,nd_ca||co_na,True,1.429659681871368e-07,0.0459442257934917,False,,,False,,,1
sc_nd,co_nd,sc_nd||co_nd,True,1.4347833086910166e-07,0.0599404985589872,False,,,False,,,1
v_ca,nd_ti,v_ca||nd_ti,True,1.437237320002814e-07,0.0427475814206955,True,0.0004152606929747,0.0165889057512894,False,,,2
v_ca,si_ni,v_ca||si_ni,True,1.460319581532864e-07,0.0228350798242269,True,3.4670258526263e-07,0.0237693731935125,False,,,2
si_mn,zn_ni,si_mn||zn_ni,True,1.4888799780078706e-07,0.0312283862044781,False,,,False,,,1
zn_ca,sc_nd,zn_ca||sc_nd,True,1.4916926814888454e-07,0.0432940634573463,False,,,False,,,1
mn_ca,nd_ni,mn_ca||nd_ni,True,1.4957328743929577e-07,0.0421215761844218,False,,,False,,,1
nd_ti,cr_k,nd_ti||cr_k,True,1.4998629646129228e-07,0.0422944738683986,False,,,False,,,1
ca_cu,nd_na,ca_cu||nd_na,True,1.5323540115008977e-07,0.0525101810433921,False,,,True,7.576459796087245e-36,0.0564143919652795,2
y_mn,k_ni,y_mn||k_ni,True,1.5428879385946768e-07,0.0352826277002887,False,,,False,,,1
sc_mn,nd_zn,sc_mn||nd_zn,True,1.5504478836254346e-07,0.05213005727905,False,,,False,,,1
y_mn,si_ba,y_mn||si_ba,True,1.571458412445437e-07,0.041426824180552,False,,,False,,,1
na_ca,cr_y,na_ca||cr_y,True,1.597670733059012e-07,0.0321057282673283,False,,,True,3.3235964062758835e-35,0.0381737225447477,2
sc_ca,si_mn,sc_ca||si_mn,True,1.6184656316569654e-07,0.0249880579464502,False,,,False,,,1
na_ti,nd_na,na_ti||nd_na,True,1.620178664939307e-07,0.0530160980941413,False,,,True,2.0449128519342185e-39,0.0644976606615634,2
nd_ca,co_ca,nd_ca||co_ca,True,1.6218880835800953e-07,0.045141314650315,True,0.0005014519530032,0.0166822846585297,False,,,2
nd_cu,si_mn,nd_cu||si_mn,True,1.6239944795232166e-07,0.0544866334511667,False,,,True,3.417876742056e-27,0.040673036403152,2
na_mn,cr_k,na_mn||cr_k,True,1.626175090118543e-07,0.0296245124891182,False,,,True,9.206928251706672e-36,0.0342019213658859,2
si_cu,cr_y,si_cu||cr_y,True,1.638750904355309e-07,0.0324562905689571,False,,,False,,,1
v_cu,si_mn,v_cu||si_mn,True,1.6545643764721705e-07,0.0298405406441071,False,,,False,,,1
si_mn,cr_v,si_mn||cr_v,True,1.6569351926989826e-07,0.0270246772477463,False,,,False,,,1
na_ti,cr_y,na_ti||cr_y,True,1.6616309020929757e-07,0.0313800350165884,False,,,True,2.2558547066309742e-34,0.0349133914313889,2
ba_ca,si_nd,ba_ca||si_nd,True,1.6726475049787369e-07,0.0514220224332893,False,,,False,,,1
nd_ca,co_ni,nd_ca||co_ni,True,1.6726874993971328e-07,0.0457150243843873,False,,,False,,,1
nd_ni,co_si,nd_ni||co_si,True,1.6971790879695278e-07,0.0414206781880641,False,,,False,,,1
ni_y,nd_zn,ni_y||nd_zn,True,1.708319038983187e-07,0.0513474676812193,False,,,False,,,1
ba_y,cr_y,ba_y||cr_y,True,1.7124085072592789e-07,0.0355958594203919,False,,,False,,,1
nd_cu,nd_na,nd_cu||nd_na,True,1.7167530283675668e-07,0.0726715710258876,False,,,True,2.648060851398094e-32,0.0669592530917171,2
k_nd,cr_sc,k_nd||cr_sc,True,1.720417192961074e-07,0.04774332996632,False,,,False,,,1
ti_mn,co_si,ti_mn||co_si,True,1.7540320112629654e-07,0.0209118516872716,True,0.0005618674446109,0.0084565759852314,False,,,2
co_y,k_nd,co_y||k_nd,True,1.757689874198217e-07,0.0479335007908129,False,,,False,,,1
zn_y,sc_nd,zn_y||sc_nd,True,1.764184145773243e-07,0.0449139130865618,False,,,False,,,1
mn_cu,cr_si,mn_cu||cr_si,True,1.7699547947852917e-07,0.0265075733403328,False,,,True,1.7335225934003518e-29,0.0236682561869843,2
ni_ca,nd_ca,ni_ca||nd_ca,True,1.7783276454167529e-07,0.0455602048960883,False,,,False,,,1
ni_cu,y_mn,ni_cu||y_mn,True,1.786933061643691e-07,0.0347108289626214,False,,,False,,,1
k_ca,nd_na,k_ca||nd_na,True,1.7890198733020365e-07,0.0511640158821802,False,,,True,2.9812622456640744e-35,0.0530488492789355,2
ti_ca,nd_ca,ti_ca||nd_ca,True,1.789244963054517e-07,0.0455751926491717,False,,,False,,,1
cr_ba,sc_nd,cr_ba||sc_nd,True,1.7923091349384697e-07,0.046838676830277,False,,,False,,,1
nd_mn,si_nd,nd_mn||si_nd,True,1.7927946426858466e-07,0.0636014543587103,False,,,False,,,1
nd_ca,cr_mn,nd_ca||cr_mn,True,1.792916949881707e-07,0.0449795430326188,False,,,False,,,1
zn_ni,cr_si,zn_ni||cr_si,True,1.799267245463122e-07,0.0304384982028698,False,,,False,,,1
nd_v,sc_nd,nd_v||sc_nd,True,1.8119771005014865e-07,0.0555923916335758,False,,,False,,,1
si_cu,nd_ti,si_cu||nd_ti,True,1.8126560818107556e-07,0.0422946390909058,False,,,False,,,1
k_zn,sc_nd,k_zn||sc_nd,True,1.819661505503821e-07,0.0442560474020956,False,,,False,,,1
y_mn,v_zn,y_mn||v_zn,True,1.8355135922125642e-07,0.040084373435306,False,,,False,,,1
ti_mn,ni_y,ti_mn||ni_y,True,1.8448845876901597e-07,0.0278109360618775,False,,,False,,,1
cr_cu,si_mn,cr_cu||si_mn,True,1.8536644930990948e-07,0.0274895548303656,False,,,True,3.5505328356821855e-27,0.0227989649031408,2
sc_zn,nd_na,sc_zn||nd_na,True,1.8777155366169165e-07,0.0518358126400886,False,,,True,4.955537943114834e-34,0.0513724824316302,2
sc_mn,k_nd,sc_mn||k_nd,True,1.895567875794301e-07,0.0473287288536679,False,,,False,,,1
ba_v,sc_nd,ba_v||sc_nd,True,1.909630118493688e-07,0.0459788129335548,False,,,False,,,1
mn_cu,cr_y,mn_cu||cr_y,True,1.9254044862523034e-07,0.0310130091247666,False,,,True,2.9550016146362753e-31,0.0299595169942146,2
si_ti,cr_sc,si_ti||cr_sc,True,1.9335967815284466e-07,0.0205370784423168,True,0.0006215474667843,0.0079969523231622,False,,,2
sc_mn,si_ni,sc_mn||si_ni,True,1.967891438377756e-07,0.026127572662671,True,0.0001191952998801,0.0123237752427,False,,,2
na_ca,nd_ca,na_ca||nd_ca,True,1.9746408458326878e-07,0.0453338642806944,True,0.000259393913546,0.0201092084156875,True,4.2599195265703635e-28,0.0346778978003919,3
si_cu,si_mn,si_cu||si_mn,True,1.980321923249381e-07,0.0294730052905361,True,0.000522787663924,0.0126022207120831,False,,,2
nd_ca,nd_ti,nd_ca||nd_ti,True,1.9919430396079912e-07,0.0620490699889718,False,,,False,,,1
nd_ba,k_nd,nd_ba||k_nd,True,1.99768210719965e-07,0.052727073141492,False,,,False,,,1
cr_ca,cr_na,cr_ca||cr_na,True,2.022496256050383e-07,0.026150132348566,False,,,True,3.1104630649888406e-41,0.0370941391072419,2
zn_mn,v_y,zn_mn||v_y,True,2.0227072566829045e-07,0.0367199785711165,False,,,False,,,1
nd_ti,cr_ni,nd_ti||cr_ni,True,2.0266861770357186e-07,0.041517006539892,False,,,False,,,1
nd_ti,sc_v,nd_ti||sc_v,True,2.02893268246155e-07,0.0429909972567336,True,0.0003209614299567,0.0179849601858662,False,,,2
ba_cu,si_nd,ba_cu||si_nd,True,2.0335915850168986e-07,0.054692316650346,False,,,False,,,1
k_nd,co_si,k_nd||co_si,True,2.036415091334441e-07,0.0471298360786856,False,,,False,,,1
nd_zn,cr_na,nd_zn||cr_na,True,2.051819008832524e-07,0.0515079798673108,False,,,True,4.8778681917907785e-31,0.0423934875268164,2
cr_ti,ni_y,cr_ti||ni_y,True,2.0521314893752638e-07,0.0261282796351379,False,,,False,,,1
ni_cu,nd_ca,ni_cu||nd_ca,True,2.0551122386330877e-07,0.0449040295508153,False,,,False,,,1
ca_cu,nd_ca,ca_cu||nd_ca,True,2.087163018649101e-07,0.0448148967149296,True,0.0003068545028558,0.0190318115637426,False,,,2
nd_ti,cr_zn,nd_ti||cr_zn,True,2.114877462181345e-07,0.043348600513064,False,,,False,,,1
nd_ba,cr_sc,nd_ba||cr_sc,True,2.1258804533306066e-07,0.0401425179671381,False,,,True,3.6097118082819348e-28,0.0309557489583287,2
k_ti,nd_na,k_ti||nd_na,True,2.1623591055747897e-07,0.0504251561973736,False,,,True,1.4109953441958537e-35,0.0536084568226494,2
cr_na,k_nd,cr_na||k_nd,True,2.166952025610005e-07,0.0472854199827632,False,,,True,2.2912077800956523e-30,0.0385723425071204,2
ba_ni,sc_nd,ba_ni||sc_nd,True,2.1710138553120287e-07,0.0444977336405847,False,,,False,,,1
nd_ca,sc_ca,nd_ca||sc_ca,True,2.182711887581063e-07,0.0451760830992473,False,,,False,,,1
ba_mn,sc_nd,ba_mn||sc_nd,True,2.183835646117584e-07,0.0478454052963057,False,,,False,,,1
si_mn,cr_nd,si_mn||cr_nd,True,2.184755443246545e-07,0.0412278312787082,False,,,False,,,1
co_y,nd_zn,co_y||nd_zn,True,2.201534806523145e-07,0.0508857767515086,False,,,False,,,1
mn_cu,nd_ti,mn_cu||nd_ti,True,2.2018421028157345e-07,0.0416085792765822,False,,,True,3.1174924028564747e-27,0.0307673882698218,2
cr_y,nd_v,cr_y||nd_v,True,2.202692028963115e-07,0.0439610513440653,False,,,True,1.2133696534044292e-30,0.0394046026786209,2
k_mn,nd_ti,k_mn||nd_ti,True,2.215493558651705e-07,0.0420663140746077,False,,,False,,,1
cr_ca,co_y,cr_ca||co_y,True,2.2259843500017969e-07,0.0290070928349511,False,,,False,,,1
si_mn,sc_k,si_mn||sc_k,True,2.291313725257023e-07,0.0250231473754924,False,,,False,,,1
y_ti,cr_y,y_ti||cr_y,True,2.296604144309348e-07,0.0372442796371374,False,,,False,,,1
nd_zn,cr_sc,nd_zn||cr_sc,True,2.3380757157631058e-07,0.0505357014813547,False,,,False,,,1
zn_ni,nd_na,zn_ni||nd_na,True,2.372701713247055e-07,0.050269475933115,False,,,True,1.1141614953250984e-33,0.0504289449191917,2
si_ni,k_nd,si_ni||k_nd,True,2.3783712884238337e-07,0.0471067858823256,False,,,False,,,1
zn_ti,nd_na,zn_ti||nd_na,True,2.3819715304739697e-07,0.0503142667984229,False,,,True,5.1380073737807715e-34,0.0509829563351308,2
na_mn,v_ti,na_mn||v_ti,True,2.445351767685083e-07,0.0275322625839891,False,,,True,2.515186287611356e-36,0.0352927782669758,2
si_mn,na_ti,si_mn||na_ti,True,2.454887413292037e-07,0.0271515838976672,False,,,True,3.5169059287366385e-33,0.0299643559922419,2
nd_ca,sc_si,nd_ca||sc_si,True,2.455945893141756e-07,0.0443467571399026,False,,,False,,,1
v_mn,cr_y,v_mn||cr_y,True,2.4559552653283465e-07,0.0302374009558173,False,,,False,,,1
sc_ca,cr_y,sc_ca||cr_y,True,2.482731033714754e-07,0.0287984092626438,False,,,False,,,1
ti_mn,nd_ni,ti_mn||nd_ni,True,2.501455493820002e-07,0.0404991874586504,False,,,False,,,1
v_ca,v_y,v_ca||v_y,True,2.509976447312952e-07,0.0317472332607136,True,1.6119762690699204e-05,0.0224867746998811,False,,,2
nd_na,sc_na,nd_na||sc_na,True,2.517848207642988e-07,0.0533183456357932,False,,,True,1.3800562246815982e-38,0.0657342759157009,2
na_mn,cr_ni,na_mn||cr_ni,True,2.51948900656548e-07,0.0268905185155221,False,,,True,5.052150519419664e-41,0.0399103138154606,2
sc_ca,cr_si,sc_ca||cr_si,True,2.520487956133136e-07,0.0235321563628194,False,,,False,,,1
nd_ca,sc_k,nd_ca||sc_k,True,2.5215166465738724e-07,0.044143918906951,False,,,False,,,1
co_y,cr_sc,co_y||cr_sc,True,2.535286334432237e-07,0.0294907056951257,False,,,False,,,1
k_ni,nd_na,k_ni||nd_na,True,2.564215077271574e-07,0.0501292327030605,False,,,True,1.715283641967165e-34,0.0522739008186894,2
y_mn,si_y,y_mn||si_y,True,2.587666581078071e-07,0.0383607660953897,False,,,False,,,1
v_ti,si_ni,v_ti||si_ni,True,2.6379205371258186e-07,0.0195039154158673,True,5.227489083077304e-06,0.0159485743768611,False,,,2
cr_ca,cr_sc,cr_ca||cr_sc,True,2.649195369326964e-07,0.0209719673692019,True,7.027157394812707e-05,0.0110889769205861,False,,,2
si_v,co_nd,si_v||co_nd,True,2.650611571627965e-07,0.0439609121661594,False,,,False,,,1
co_cu,y_mn,co_cu||y_mn,True,2.6560862763783455e-07,0.0333227323503386,False,,,False,,,1
y_ca,nd_na,y_ca||nd_na,True,2.6870465819778105e-07,0.0501719027622723,False,,,True,4.728616410653748e-40,0.061634347960902,2
nd_ca,cr_v,nd_ca||cr_v,True,2.695317108153685e-07,0.043861164439217,False,,,False,,,1
nd_na,co_nd,nd_na||co_nd,True,2.709992420234342e-07,0.0645476606957941,False,,,True,9.749788977587648e-34,0.0634539280112784,2
v_mn,si_mn,v_mn||si_mn,True,2.7128663596596306e-07,0.0282234191240333,False,,,False,,,1
nd_zn,co_si,nd_zn||co_si,True,2.721714003579869e-07,0.0501156233258211,False,,,False,,,1
co_y,si_ni,co_y||si_ni,True,2.7331531204490773e-07,0.0282383008711349,False,,,False,,,1
